timestamp,ask_price_0,ask_vol_0,bid_price_0,bid_vol_0,ask_price_1,ask_vol_1,bid_price_1,bid_vol_1,ask_price_2,ask_vol_2,bid_price_2,bid_vol_2,ask_price_3,ask_vol_3,bid_price_3,bid_vol_3,ask_price_4,ask_vol_4,bid_price_4,bid_vol_4,ask_price_5,ask_vol_5,bid_price_5,bid_vol_5,ask_price_6,ask_vol_6,bid_price_6,bid_vol_6,ask_price_7,ask_vol_7,bid_price_7,bid_vol_7,ask_price_8,ask_vol_8,bid_price_8,bid_vol_8,ask_price_9,ask_vol_9,bid_price_9,bid_vol_9
1777502572964,75934.0,1.33726,75933.99,1.0178,75934.01,0.00078,75933.98,0.00078,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.0032,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.38,0.00022,75934.63,0.08686,75932.37,0.03232
1777502573064,75934.0,1.3374,75933.99,1.01448,75934.01,0.00078,75933.98,0.00078,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.0032,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.38,0.00014,75934.63,0.08686,75932.37,0.03246
1777502573164,75934.0,1.45502,75933.99,0.37579,75934.01,0.00022,75933.98,0.00078,75934.22,0.04189,75933.16,0.00007,75934.47,0.03694,75933.15,0.00702,75934.6,0.00008,75933.02,0.00353,75934.61,0.23371,75933.01,0.0032,75934.63,0.08686,75932.81,0.00014,75934.75,0.00007,75932.8,0.00007,75934.76,0.00007,75932.38,0.00014,75934.78,0.00007,75932.37,0.00036
1777502573265,75934.0,1.45468,75933.99,0.37374,75934.01,0.00022,75933.98,0.00071,75934.22,0.04189,75933.16,0.00007,75934.47,0.03694,75933.15,0.00702,75934.6,0.00008,75933.02,0.00353,75934.61,0.23371,75933.01,0.00313,75934.63,0.08686,75932.81,0.00014,75934.75,0.00007,75932.8,0.00007,75934.76,0.00007,75932.37,0.00022,75934.78,0.00007,75932.36,0.0728
1777502573364,75934.0,1.46768,75933.99,0.37381,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07294
1777502573464,75934.0,1.46768,75933.99,0.37504,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07301
1777502573564,75934.0,1.46768,75933.99,0.37504,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07308
1777502573665,75934.0,1.46768,75933.99,0.33316,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07315
1777502573764,75934.0,1.55643,75933.99,0.31385,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07315
1777502573865,75934.0,1.55643,75933.99,0.30737,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07308
1777502573964,75934.0,1.55643,75933.99,0.30384,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07301
1777502574064,75934.0,1.55643,75933.99,0.30391,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07294
1777502574164,75934.0,1.55643,75933.99,0.30384,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07294
1777502574264,75934.0,1.55643,75933.99,0.30661,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08693,75932.36,0.07287
1777502574364,75934.0,1.55913,75933.99,0.30595,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574464,75934.0,1.55913,75933.99,0.30595,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574564,75934.0,1.55913,75933.99,0.3058,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574664,75934.0,1.55913,75933.99,0.30323,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574763,75934.0,1.55913,75933.99,0.30323,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574864,75934.0,1.55913,75933.99,0.30323,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502574964,75934.0,1.55913,75933.99,0.29984,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502575064,75934.0,1.55913,75933.99,0.29984,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.07287
1777502575164,75934.0,1.55913,75933.99,0.30323,75934.01,0.00022,75933.98,0.00071,75934.21,0.00014,75933.16,0.00007,75934.22,0.04189,75933.15,0.00702,75934.46,0.00014,75933.02,0.00353,75934.47,0.03694,75933.01,0.00313,75934.6,0.00022,75932.81,0.00014,75934.61,0.23371,75932.8,0.00007,75934.62,0.00014,75932.37,0.00022,75934.63,0.08686,75932.36,0.0728
